;Unnamed: 0;Unnamed: 0.1;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
1330;1330;6573;2017-04-30 08:22;https://instagram.com/p/BTf9EVUBzRG/;+;7.0;49.0;villaschier;53.481097999999996;6.16054;Kan niet wachten tot we dit heerlijke terras weer kunnen gebruiken! Gelegen aan de achterkant van de villa dus veel . Zin om in de zomervakantie te komen? In de maand juli nog beschikbaarheid                        ;49.0;2017-04-30 06:22:48;['privacy', 'linkinbio', 'schiermonnikoog', 'schier', 'wadden', 'wad', 'waddenzee', 'natuurlijkopschier', 'iloveschier', 'iloveschiermonnikoog', 'vakantiehuisopschier', 'vakantiemetkinderen', 'vakantiebestemming', 'vakantieopdewadden', 'vakantiemethond', 'weber', 'weberbbq', 'webergrill', 'loungeset', 'duinen', 'luxevilla', 'allesiser', 'zeercomfortabel', 'genieten']
1331;1331;6574;2017-09-05 05:31;https://instagram.com/p/BYpPKjFH6kW/;0;37.0;111.0;brendinha_jj;-22.773064;-43.397591;Estou com catapora! 🤕🤒🤢      ;111.0;2017-09-05 03:31:05;['doente', 'triste', 'destaque', 'catapora', 'chato', 'meajudadeus', 'oss']
1332;1332;6575;2018-01-07 12:50;https://instagram.com/p/Bdpa47FgfLw/;0;1.0;12.0;anikarudnik;52.35791;4.87985;Ein bisschen Kultur     ;12.0;2018-01-07 11:50:30;['amsterdam', 'culture', 'museum', 'stedelijk']
1333;1333;6576;2018-02-09 15:54;https://instagram.com/p/Be-uKsRDmOZ/;0;1.0;50.0;griffioni;52.384159000000004;4.900888;Lunch with the crew at day 2 of the Jac Hensen fotoshoot     ;50.0;2018-02-09 14:54:24;['amsterdam', 'fotoshoot', 'jachensen', 'eyemuseam', 'griffioni']
1334;1334;6577;2017-01-30 23:39;https://instagram.com/p/BP59SJJgaGS/;0;3.0;32.0;stickerdam;51.916698;4.5;Rotterdam, januari                     ;32.0;2017-01-30 22:39:22;['stickerdam', 'stickers', 'rotterdam', 'sticker', '010', 'instagram', 'instadaily', 'instatag', 'instagood', 'stickit', 'poles', 'illustration', 'graphicdesign', 'design', 'roffa', 'stick', 'januari', 'hostel', 'anihaakien', 'anihaakienhostel', 'anihaakienatelier']
1335;1335;6578;2017-06-30 19:31;https://instagram.com/p/BV-OIzxBIZR/;0;2.0;72.0;maximepiette;51.379581;3.39439; Kleine grote zusje  . . .         ;72.0;2017-06-30 17:31:58;['beach', 'cadzand', 'cadzandbad', 'cadzandbeach', 'zeeland', 'zeeuwsvlaanderen', 'sisters', 'miniholiday', 'vitaminesea']
1336;1336;6579;2017-10-13 11:07;https://instagram.com/p/BaLr1rihiCZ/;0;0.0;10.0;lunchroomdebontezebra;;;Pompoenen Halloween gemaakt door Lindy, Bart en Kiki       ;10.0;2017-10-13 09:07:12;['halloween', 'pomkin', 'holiday', 'holland', 'lunchroom', 'debontezebra', 'vlaardingen']
1337;1337;6580;2018-01-06 16:16;https://instagram.com/p/BdnNqCtHW__/;-;2.0;36.0;ikbenanne.nl;53.23944100000001;6.59938;De eerste start 2 run zit erop! 1-1-2 minuten joggen x2 met 3 minuten actief herstel. Geen mooie foto van het lopen genomen, maar een foto van Keem Beach in Ierland. Op naar week 2. Op naar 5km in 30 minuten!                      ;36.0;2018-01-06 15:16:23;['asicsfrontrunner', 'start2run', 'girlswhorun', 'igfitness', 'fitstagram', 'instarunners', 'instarun', 'runnershigh', 'fitspiration', 'fitcode', 'fitfamnl', 'fitgirl', 'ikloophard', 'hardlopenisleuk', 'yakult', 'steenboksport', 'doumax', 'saucony', 'adidas', 'runninggoals', 'zandvoortcircuitrun2018', 'kardinge']
1338;1338;6582;2017-11-11 17:44;https://instagram.com/p/BbXLQslFJN-/;+;1.0;41.0;ilonavbc;51.688461;5.30325;   /11           ;41.0;2017-11-11 16:44:49;['kruik', 'oeteldonk', '11', 'carnaval', 'gekkenhuis', 'gezelligheid', 'biertjes', 'schrobbelèr', 'ontbijtenbijCaro', 'hartjeDB', 'partyparty', 'alaaf']
1339;1339;6583;2017-02-25 20:08;https://instagram.com/p/BQ8hzVNjlni/;0;0.0;19.0;myhouseamsterdam;52.09291500000001;5.113241;  ;19.0;2017-02-25 19:08:21;['utrecht', 'bestchinese', 'memorylane']
1340;1340;6584;2017-08-17 20:22;https://instagram.com/p/BX56HLOHLLH/;0;1.0;17.0;timmerbedrijf_dj_brouwer;;;Deze week zijn we in Laren begonnen met het bekleden met deze werkplaats. Straks met modiwood Zweeds rabat XL geeft deze werkplaats een hele andere uitstraling.         ;17.0;2017-08-17 18:22:49;['laren', 'timmerbedrijfdjbrouwer', 'timmerbedrijf', 'wood', 'modiwood', 'gooi', 'werkplaats', 'zweedsrabat', 'gevelbekleding']
1341;1341;6585;2017-02-27 13:31;https://instagram.com/p/BRA98pEB0yB/;0;3.0;535.0;feyenoordnu;;;Tiende overwinning op rij voor Feyenoord. Zijn we nog te stoppen? |    | Lees alles op FR12.nl.;535.0;2017-02-27 12:31:15;['Feyenoord', 'DeKuip', 'Rotterdam']
1342;1342;6586;2017-01-18 20:55;https://instagram.com/p/BPaw8Ich3Pt/;0;0.0;21.0;mjbeventspr;53.197575;5.840515;Cultuurdag van het Friesland College Leeuwarden 2014 ---            ;21.0;2017-01-18 19:55:03;['MJBEventsPR', 'Cultuurdag', 'FrieslandCollege', 'Leeuwarden', 'Studenten', 'Students', 'DDrive', 'MBO', 'Creativity', 'Creativiteit', 'Fotografie', 'Photography']
1343;1343;6588;2017-09-03 23:03;https://instagram.com/p/BYl9_KJjBgY/;0;3.0;36.0;ualikhanasemkz;51.181098999999996;71.427803;@91ninetyone.kz @xcialem @zaqcount @acetagrammy                    ;36.0;2017-09-03 21:03:15;['ninetyone', 'Kaitadan', 'Қайтадан', 'Eaglez', 'JuzEntertainment', 'juzent', 'JUZvisual', 'juzstudio', '91', 'eaglez', 'ZaQ', 'Bala', 'AZ', 'Ace', 'Alem', 'art', 'draw']
1344;1344;6589;2017-08-19 13:22;https://instagram.com/p/BX-Tn4kgUBx/;+;2.0;60.0;avanessarodrigues;52.382408;4.63232;Very demanding morning 🥝         ;60.0;2017-08-19 11:22:42;['green', 'juice', 'breakfast', 'dumplings', 'vsco', 'vscocam', 'cupsandleafs', 'tripadvisor', 'haarlem']
1345;1345;6590;2017-08-29 19:34;https://instagram.com/p/BYYuFF1F3yH/;0;0.0;28.0;davicityspa;;;Een massage zorgt voor de afbraak van stress hormonen en de aanmaak van endorfinen erg nuttig om op zijn tijd jezelf met een massage te laten verwennen       zwangerschapsmassage;28.0;2017-08-29 17:34:08;['davicityspa', 'dordrecht', 'aromatherapie', 'massage', 'hotstone', 'hydrotherm', 'sportmassage', 'indianhead', 'stoelmassage', 'ontspanningsmassage', 'ontspannen', 'genieten']
1346;1346;6591;2018-07-14 09:17;https://instagram.com/p/BlNBIR_l5_m/;0;0.0;52.0;magic_efteling;51.650806;5.046716;Pinokkio 🦉 • • • • • • • • • • @efteling                   # #;52.0;2018-07-14 07:17:49;['efteling', 'sprookje', 'sprookjes', 'sprookjesbos', 'fairytale', 'fairytaleforest', 'pinokkio', 'standbeeld', 'uil', 'worldofefteling', 'magic_efteling', 'holland', 'kaatsheuvel', 'nederland', 'werledvolwonderen', 'wolrdofwonders', 'attractiepark', 'themepark']
1347;1347;6592;2017-10-08 20:23;https://instagram.com/p/BZ_ze6onIKO/;0;0.0;15.0;love_peace_happinezzz;51.450001;5.46667;  ;15.0;2017-10-08 18:23:07;['reflection', 'blackandwhite', 'eindhoven']
1348;1348;6593;2018-01-06 18:12;https://instagram.com/p/BdnbADAlAnT/;0;1.0;23.0;minouspits;;;  @amsterdamlightfestival       ;23.0;2018-01-06 17:12:59;['amsterdamilluminade', 'amsterdamlightfestival', 'amsterdam', 'amsterdambynight', 'mokum', 'night', 'nemomuseum', 'ijamsterdam', 'iamsterdam']
1349;1349;6594;2017-12-15 19:14;https://instagram.com/p/Bcu4hM6nh5p/;+;0.0;14.0;slowartgalerie;52.083302;5.13333;   _______________________________________ TE KOOP bij @Commaconcept ______________________________________________  Ik maak kevers van zwerfafval. Van papier en blikjes, die ik heb geraapt van de straat in mijn wijk  . In 2016 maakte ik , en in 2017 maak ik er regelmatig nog een en bouw ik aan composities. Met de verzameling insecten wil ik aansporen om ook zwerfafval mee op te rapen.  Ooit had ik als doel, een mooi ding maken. Nu heb ik een droom. Dat alle stille rapers het gaan winnen van de werpers. Dat onze stad, park en natuur schoner worden en dat de groei van de plasticsoep zal stoppen.  Door het stadsjutten in Utrecht kan ik de troep niet meer niet zien. Toch word ik van het opruimen blij, trots en creatief. Groeten van  ()  herbarium     tor     juweelkever               artcards;14.0;2017-12-15 18:14:13;['goliathkever', 'straatkunst', 'straatkunst_utrecht', 'NieuwEngeland', 'Utrecht', 'elkedageenkever', 'Ladybeetlejuice', 'assemblagekunstenaar', 'rariteitenkabinet', 'taxidermy', 'kever', 'insect', 'elkdageenkever', 'insectenkast', 'scarabee', 'scarabaeus', 'diorama', 'assemblagekunst', 'afvalkunst', 'zwerfvuil', 'zwerfafval', 'upcycling', 'recycling', 'keverkast', 'handgemaakt', 'vannietsiets', 'somethingoutofnothing', 'slowart', 'slowartgalerie']
1350;1350;6595;2017-06-20 14:41;https://instagram.com/p/BVj89sLlNh8/;0;1.0;244.0;gqitalia;;; @kiaitalia   ;244.0;2017-06-20 12:41:39;['iolhovista', 'kiastonic', 'gqmotors', 'amsterdam']
1351;1351;6596;2017-04-16 13:05;https://instagram.com/p/BS8aTlFlsup/;0;6.0;70.0;restaurant_kek;;;ZOEKEN - Wij zoeken niet naar chocolade-eieren - te druk met het restaurant - maar mocht iemand onze ontsnapte chocolade Paaskreeft zien, bel even: 073 614 1574.             ;70.0;2017-04-16 11:05:38;['kreeft', 'lobster', 'easter', 'pasen', 'fijnepasen', 'genieten', 'dinner', 'foodie', 'chocolade', 'denbosch', 'vughterstraat', 'restaurant']
1352;1352;6597;2017-08-04 22:37;https://instagram.com/p/BXYrOCEhmXz/;+;0.0;13.0;pim_81;;;Effe een vuurtje stoken.            ;13.0;2017-08-04 20:37:44;['fikkiestoken', 'vuurtje', 'fikerin', 'fire', 'bier', 'bierdrinken', 'vrijdagavond', 'vakantie', 'breda', 'hot', 'nights', 'lol']
1353;1353;6598;2017-12-09 17:23;https://instagram.com/p/BcfPINdhjhn/;0;7.0;71.0;johnimageamsterdam;51.916698;4.5;Daddy's New Glasses                          ;71.0;2017-12-09 16:23:56;['johnimageamsterdam', 'heresjohnny', 'glasses', 'gettingold', 'gettingblind', 'fiftiesstyle', 'dutch', 'dansk', 'rotterdam', 'donnerrotterdam', 'icansee', 'gayportrait', 'gayimage', 'image', 'gaysandglasses', 'gay', 'gaylife', 'instagay', 'gayinsta', 'narciscm', 'lookatme', '47yearsold', 'gaysmile', 'blueeyes', 'viking', 'daddy']
1354;1354;6599;2017-08-15 16:44;https://instagram.com/p/BX0Xl-ehiAw/;0;1.0;73.0;oelevolksfeesten;;;The Allstarz zaterdagavond de 26e in Oele! Gratis entree     ;73.0;2017-08-15 14:44:59;['volksfeest', 'oele', 'hengelo', 'gratis', 'dj']
1355;1355;6600;2017-10-06 17:24;https://instagram.com/p/BZ6VfwkB50y/;+;12.0;182.0;kellybijen;52.450001;6.13333;Officieel afgestudeerd als pedagoog      ;182.0;2017-10-06 15:24:53;['windesheim', 'hbo', 'bachelor', 'pedagogiek', 'happy']
1356;1356;6601;2018-01-16 20:13;https://instagram.com/p/BeBYxm9HgDm/;0;3.0;78.0;vriendenvankarwei;52.3731;4.8922;Deze week bij KARWEI Amsterdam Overamstel 20% korting op een artikel naar keuze in jouw kassatransactie.;78.0;2018-01-16 19:13:48;[]
1357;1357;6602;2017-12-21 12:39;https://instagram.com/p/Bc9oD_pFuq7/;0;1.0;29.0;thetailormates;;;HOLIDAY DEAL: 2e PAK, HALVE PRIJS! NU 2 MAATPAKKEN VANAF €749,- Koop je nu een maatpak bij The TailorMates, dan kan je een 2e maatpak samenstellen voor de helft van de prijs! Kiezen tussen bepaalde stoffen, voeringen of knopen hoeft niet meer. Je kunt gewoonweg 2 unieke maatpakken samenstellen samen met onze Personal Tailors. En om bij het feestelijke thema te blijven in het aanbod ook geldig op onze collectie smokings!  Meer info: http://www.thetailormates.nl/blog/holiday-deal-2e-pak-halve-prijs/                ;29.0;2017-12-21 11:39:01;['holiday', 'christmas', 'deal', '2epak', 'halveprijs', 'maatpak', 'maatwerk', 'smoking', 'personal', 'tailor', 'mates', 'zuidas', 'feestdagen', 'style', 'styling']
1358;1358;6603;2017-05-21 21:37;https://instagram.com/p/BUXcqh4DhXr/;0;1.0;15.0;03en70.nl;;;DJ DUKE OfficialDukeMusic            http://www.03en70.nl/webshop/ http://www.duketownpromotions.nl/;15.0;2017-05-21 19:37:08;['duketowntshirt', '03en70nl', 'duketownpromotions', 'duketownhoodie', 'supportyourlocals', 'denbosch', 'sHertogenbosch']
1359;1359;6604;2018-07-26 12:45;https://instagram.com/p/BlsSZWYghdS/;0;1.0;22.0;uniglobewestland;;;Bleisure is een ware trend in de zakelijke reiswereld. Plak jij wel eens extra dagen aan je zakenreis vast om vrij te besteden? - - -             ;22.0;2018-07-26 10:45:10;['zakelijk', 'reizen', 'blog', 'zakenreis', 'tips', 'tricks', 'uniglobe', 'westland', 'uniglobewestland', 'business', 'travel', 'leisure', 'bleisure']
1360;1360;6605;2018-02-18 18:53;https://instagram.com/p/BfWN3DYFGTK/;0;0.0;41.0;groenrijkdenbosch;52.260876;4.785988;Mevrouw Stolzenbach is terug bij waar het allemaal begon!         ;41.0;2018-02-18 17:53:52;['waterdrinker', 'inkopen', 'flowers', 'plants', 'groenrijkdenbosch', '3generaties', 'denbosch', 'familiebedrijf', 'liefdevoorhetvak']
1361;1361;6606;2017-08-15 14:21;https://instagram.com/p/BX0HOE0FP0X/;0;0.0;17.0;wearesynetic;52.43026700000001;4.646729;Samenwerken met je klant doe je zo!       ;17.0;2017-08-15 12:21:54;['pwn', 'teamwork', 'drupal', 'goteam', 'flexwerken', 'velserbroek', 'synetic']
1362;1362;6607;2017-09-30 20:55;https://instagram.com/p/BZrQ4EwA5tD/;0;0.0;28.0;saskia_dillema_hooiveld;52.009171;5.82083;  ##🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇     ;28.0;2017-09-30 18:55:54;['wandelgroep', 'toppers', 'nationalediabeteschallenge2017', 'basvandegoorfoundation', 'sportiefmetdiabetes', 'papendal', 'arnhem']
1363;1363;6608;2017-08-01 11:31;https://instagram.com/p/BXPwipajPN_/;+;0.0;22.0;schoonheidssalon_elleganza;51.936797999999996;4.46229;"Welkom AUGUSTUS; Zon, zee, strand en vakantie! Ben jij er al klaar voor?  Gladde , gelakte , fris , mooie ,  en/of  gelift..... Of ben je hier héél erg aan toe? Stuur een bericht en het wordt geregeld!  www.elleganzabeautycare.nl                        ";22.0;2017-08-01 09:31:05;['benen', 'nagels', 'gezicht', 'voetjes', 'wenkbrauwen', 'wimpers', 'schoonheidssalon', 'rotterdam', 'beautysalon', 'beauty', 'beautysalon', 'wimpers', 'wimperlifting', 'lashes', 'lashlift', 'harsen', 'brows', 'wenkbrauwenverven', 'wimperstyliste', 'wimpersverven', 'gellac', 'pinkgellac', 'elleebana', 'neoderma', 'marcinbane', 'spraytan', 'summer', 'holiday', 'vakantie']
1364;1364;6609;2017-12-14 09:19;https://instagram.com/p/BcrPtQuFGC8/;0;0.0;29.0;chanstaste;52.510052;6.09554; vanuit de  over de binnenstad van . . .     ;29.0;2017-12-14 08:19:53;['morningview', 'sassenpoort', 'zwolle', 'zwollemijnstad', 'fundatie', 'peperbus', 'dominicanenklooster', 'mienpeurte']
1365;1365;6610;2018-03-04 11:23;https://instagram.com/p/Bf5dcrlBnv9/;0;2.0;41.0;dazzled_day_weddingplanning;;;E N G A G E D // Inspiratiedagje!!              ;41.0;2018-03-04 10:23:30;['trouwbeurs', 'engaged', 'engagednl', 'inspiratie', 'trouwen', 'trouwenin2018', 'bruiloft', 'wedding', 'love', 'westergasfabriek', 'amsterdam', 'weddingplanner', 'ceremoniemeester', 'DazzledDay']
1366;1366;6613;2018-01-24 07:41;https://instagram.com/p/BeUpBGElLaQ/;+;6.0;89.0;suuskeslunchroom;51.588089000000004;4.7741;Verse homemade healthy nut butter, voor wie een keer wilt variëren met normale pindakaas.  Heerlijk om je bijvoorbeeld je healthy pancakes mee te versieren. : @chaneltimmer                               ;89.0;2018-01-24 06:41:18;['peanutbutterday', 'nutbutter', 'peanutbutter', 'pb', 'peanutbutterjellytime', 'notenpasta', 'pindakaas', 'healthy', 'foodbar', 'coffeebar', 'healthyfood', 'sugarfree', 'healthysnack', 'organic', 'superfood', 'plantbased', 'fitgirl', 'fitfood', 'fitdutchies', 'veganfood', 'veganlunch', 'health', 'fitlife', 'instafit', 'healthylunch', 'suuskes', 'suuskeslunchroom', 'suuskeslunchroombreda', 'breda', 'langebrugstraat']
1367;1367;6614;2017-04-05 17:07;https://instagram.com/p/BSghM84j2tF/;0;0.0;34.0;mal.wenn;48.843056;2.334167;Musée Zadkine        ;34.0;2017-04-05 15:07:10;['art', 'sculpture', 'zadkine', 'ossipzadkine', 'garden', 'museum', 'museezadkine', 'atelier']
1368;1368;6615;2017-12-09 21:46;https://instagram.com/p/BcftIS9lAVr/;0;0.0;50.0;eftelingfotos_tony;;;@efteling         ;50.0;2017-12-09 20:46:05;['efteling', 'wereldvolwonderen', 'kaatsheuvel', 'sprookjes', 'winterefteling', 'winter', 'attractiepark', 'eftelingpark', 'pretpark']
1369;1369;6616;2018-02-11 18:03;https://instagram.com/p/BfEGlIvg2n9/;0;0.0;13.0;pilot16com;52.349998;6.66667;Almelo by night;13.0;2018-02-11 17:03:55;[]
1370;1370;6617;2018-03-18 12:00;https://instagram.com/p/Bgdk1ZulLtv/;0;1.0;50.0;steigeraward;;;Weltmeister von 1954: Horst Eckel. Eine lebende Legende!;50.0;2018-03-18 11:00:42;[]
1371;1371;6618;2018-07-13 15:06;https://instagram.com/p/BlLENlWFw-k/;0;11.0;201.0;athena_vhvl;50.849998;5.6833300000000015;| Spending the summer so far away from home is a first for me. But I'm glad that I'm living it in Maastricht. I mean, look at this. I                            ;201.0;2018-07-13 13:06:17;['summerinthenetherlands', 'maastricht', 'thenetherlands', 'cityofmaastricht', 'studyinholland', 'mymaastricht', 'meetmaastricht', 'dutchie', 'unilife', 'igers', 'igersoftheday', 'ig_holland', 'ig_greece', 'ig_europe', 'ig_captures', 'igworldclub', 'photogram', 'photooftheday', 'mymastrichtlife', 'discovermaastricht', 'map_of_europe', 'cntraveler', 'bestcitybreaks', 'hello_worldpics', 'europe_vacations', 'living_europe', 'visiteurope']
1372;1372;6619;2017-05-11 21:04;https://instagram.com/p/BT9pBLzDB2r/;+;25.0;154.0;sarahsteunt;;;  Gisteren kreeg ik dit superpakket van de liefste @stronglikeafighter, thanks KenzaDankzij jou heb ik vandaag de zelfzorgonfleek kunnen rocken  Het maskertje was fijn (ben blij dat de deurbel op dat moment niet ging ), de theetjes zijn  en de chocolade is 🤤 En ik moet bekennen..... ik heb de knuffel niet afgestaan aan mijn kids  Want !!  Deze lieverd mag vanavond met me mee naar bed 🤗  Vanmiddag belde er trouwens een arts van het VUmc, maar daarover morgen meer... Fijne avond allemaal                              ;154.0;2017-05-11 19:04:50;['ZELFZORGONFLEEK', 'ookgrotemensenhoudenvanknuffelen', 'verwenpakket', 'stronglikeafighterarmy', 'zelfzorg', 'stach', 'clipper', 'chocolade', 'thee', 'facemask', 'knuffel', 'konijn', 'lekkerzacht', 'notebook', 'pukka', 'naturaltemptation', 'yogitea', 'showergel', 'allyouneedislove', 'hemanederland', 'depressie', 'angststoornis', 'vumc', 'ptss', 'ic', 'hersenvliesontsteking', 'therapie', 'emdr', 'exposure', 'bijkomen']
1373;1373;6620;2017-06-18 22:35;https://instagram.com/p/BVfpluslDk2/;+;0.0;26.0;marleen999;;;Nog eentje dan, omdat ik stiekem wel heel blij ben dat ik die hele baan rond ben gekomen       ;26.0;2017-06-18 20:35:24;['ttrun', 'ttrun2017', 'assen', 'running', 'hardlopenmetevy', 'volgendjaarietsbetervoorbereiden', 'zeiikvorigjaarook']
1374;1374;6622;2017-10-07 12:29;https://instagram.com/p/BZ8YdsWAKRB/;0;2.0;36.0;wijpie;51.591164;4.764526;Vanavond mogen we weer  Met @broederliefde, @djdyna, @jebroer4life, @djbiggi, @wearefamily.official en @djjefface voor The Final Chapter van @underthesun.nl & @gofun.nl!                       ;36.0;2017-10-07 10:29:18;['thefinalchapter', 'tfc', 'huisvideograaf', 'broederliefde', 'djdyna', 'jebroer', 'biggi', 'w3rfamily', 'jefface', 'uts', 'underthesun', 'provisie', 'provisietv', 'dji', 'djironin', 'djironinm', 'bm', 'blackmagic', 'gofun', 'gofunontour', 'breda', 'strandbinnen']
1375;1375;6624;2017-04-02 23:43;https://instagram.com/p/BSZgKwOF2Ws/;0;1.0;20.0;ingek28;52.236496;6.8363949999999996;Met onze P&O afdeling vandaag naar FC Twente - Go Ahead Eagles geweest. Helaas verloren, maar wel een mooie dag gehad met vanochtend de eerste halve marathon van @mklaassen7 en daarna dit teamuitje!      ;20.0;2017-04-02 21:43:26;['walkon', 'fctwente', 'grolschveste', 'teamuitje', 'enschede', 'twente']
1376;1376;6625;2017-07-17 11:16;https://instagram.com/p/BWpG9xNhsJR/;0;2.0;57.0;themaddinatorrr;51.849533;5.866587;    ;57.0;2017-07-17 09:16:38;['vierdaagse', 'nijmegen', 'vuurwerk', 'lastnight']
1377;1377;6627;2017-10-09 12:22;https://instagram.com/p/BaBhTfan6aZ/;0;0.0;22.0;jrs.makelaars;;;Nieuw in de verkoop Anna van Burenlaan 6 te HAARLEM         ;22.0;2017-10-09 10:22:45;['tekoop', 'jrsmakelaars', 'haarlem', 'noordholland', 'makelaardij', 'huistekoop', 'nieuw', 'woning', 'tophuis']
1378;1378;6628;2017-01-25 17:34;https://instagram.com/p/BPsbh4KBFnv/;0;0.0;57.0;djschoolbreda;51.596649;4.741619999999998;Junior dj workshop dj en muziek produceren. Met z'n alle eten bij       ;57.0;2017-01-25 16:34:18;['mcdonalds', 'breda', 'steenakker', 'dj', 'workshop', 'kidz', 'feestje']
1379;1379;6629;2017-04-08 20:47;https://instagram.com/p/BSoowBBh_AE/;0;0.0;13.0;sanderien_vermeulen;51.833302;4.13333; ;13.0;2017-04-08 18:47:03;['haringvliet', 'hellevoetsluis']
